Access Type,City,County,Date Opened,Date Updated,Day Confirmation,Day Opening,Day Updated,Ev Connector Types,Ev Network,Ev Pricing,Facility Type,Geocode Status,Last Confirmed Date,Month Confirmation,Month Opening,Month Updated,Renewable Source On Site,Restricted Access,Station Name,Street Address,Year Confirmation,Year Opening,Year Updated,Zip (Final Processed Dataset - Final Processed Dataset.Csv),Dc Fast Count,F1,Latitude,Level1 Count,Level2 Count,Longitude,Number of Vehicles
public,La Jolla,Contra Costa,6/12/2020,2022-10-21 00:49:54+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,UCSD MESA NUEVO 3,3803 Miramar St N,2022,2020,2022,92037,0,3608,32.875514,0,1,-117.223879,6
public,Long Beach,Contra Costa,6/12/2020,2022-10-21 01:00:35+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,LONG BEACH PIKE 12,65 Cedar Walk,2022,2020,2022,90802,0,2144,33.76565,0,1,-118.195961,1
public,San Diego,Contra Costa,6/12/2020,2022-10-21 00:52:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,7825 FAY AVE LOT 1537,7825 Faye Ave,2022,2020,2022,92037,0,3281,32.845295,0,1,-117.275023,6
public,San Mateo,Contra Costa,6/12/2020,2022-10-21 00:40:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,888 SAN MATEO NORTH,888 N San Mateo Dr,2022,2020,2022,94401,0,4922,37.577015,0,1,-122.338628,603
public,Sebastopol,Contra Costa,6/12/2020,2022-10-21 00:56:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SEBASTOPOL SEBASTOPOL 3,6821 Laguna Park Way,2022,2020,2022,95472,0,2575,38.404277,0,1,-122.82312,191
public,Berkeley,El Dorado,6/12/2020,2022-10-21 00:49:45+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,G1A P1B,2600 Shattuck Ave,2022,2020,2022,94704,0,3649,37.86158,0,1,-122.267518,23
public,Berkeley,El Dorado,6/12/2020,2022-10-21 00:44:34+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITYOFBERKELEY CENT 2 GREEN 7,2033 Center St,2022,2020,2022,94704,0,4429,37.870543,0,1,-122.26985,23
public,Los Angeles,El Dorado,6/12/2020,2022-10-21 00:50:09+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,LACC EV STATION CHINATOWN LOT,419 W College Street,2022,2020,2022,90012,0,3564,34.064721,0,1,-118.237896,23
public,Orange,El Dorado,6/12/2020,2022-10-21 00:50:49+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CU ANDERSON 20,452-498 N Center St,2022,2020,2022,92866,0,3493,33.79433,0,1,-117.850067,999
public,Orange,El Dorado,6/12/2020,2022-10-21 00:50:49+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CU ANDERSON 1,400-450 N Center St,2022,2020,2022,92866,0,3494,33.794158,0,1,-117.850055,999
public,Orange,El Dorado,6/12/2020,2022-10-21 00:50:36+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CU ANDERSON 9,450 N Center St,2022,2020,2022,92866,0,3495,33.794083,0,1,-117.85005,999
public,Orange,El Dorado,6/12/2020,2022-10-21 00:50:36+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CU ANDERSON 4,323 W Sycamore Ave,2022,2020,2022,92866,0,3502,33.793762,0,1,-117.850263,999
public,Sacramento,El Dorado,6/12/2020,2022-10-21 01:09:32+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,COUNTY EVSE EMPLOYEE PARK 4,625 7th St,2022,2020,2022,95814,0,2147,38.585176,0,1,-121.495358,5
public,Sacramento,El Dorado,6/12/2020,2022-10-21 00:53:52+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,500 J SAWYER GA STATION 3,560 J St,2022,2020,2022,95814,0,3050,38.581733,0,1,-121.499032,5
public,Sacramento,El Dorado,6/12/2020,2022-10-21 00:53:47+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,500 J SAWYER GA STATION 1,558-598 J St,2022,2020,2022,95814,0,3059,38.581809,0,1,-121.49925,5
public,Healdsburg,Fresno,6/12/2020,2022-10-21 00:44:23+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITY HALL CITY HALL 4,405 Grove St,2022,2020,2022,95448,0,4452,38.612653,0,1,-122.873746,230
public,Healdsburg,Fresno,6/12/2020,2022-10-21 00:44:23+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITY HALL CITY HALL 3,401 Grove St,2022,2020,2022,95448,0,4454,38.612315,0,1,-122.873701,230
public,Irvine,Fresno,6/12/2020,2022-10-21 01:04:06+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC BTP 4CROMWELL 1,4 Cromwell,2022,2020,2022,92618,0,1803,33.652558,0,1,-117.706605,46
public,Irvine,Fresno,6/12/2020,2022-10-21 01:02:54+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE COMPANY ISC OUTDOOR 04,71 Spectrum Center Dr,2022,2020,2022,92618,0,1922,33.652588,0,1,-117.742486,46
public,Irvine,Fresno,6/12/2020,2022-10-21 01:01:59+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 9975 TOLEDO 01,9975 Toledo Way,2022,2020,2022,92618,0,2006,33.652122,0,1,-117.708042,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:59:23+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC FTP 201 TECH 03,201 Technology Dr,2022,2020,2022,92618,0,2303,33.666403,0,1,-117.749857,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:59:15+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DP 15201 LCR 02,15201 Laguna Canyon Rd,2022,2020,2022,92618,0,2327,33.669716,0,1,-117.761024,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:58:58+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC OTP BLDG J 01,1 Technology,2022,2020,2022,92618,0,2380,33.646982,0,1,-117.73527,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:58:32+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DP 6501 ICD 02,6501 Irvine Center Dr,2022,2020,2022,92618,0,2475,33.670817,0,1,-117.764001,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:54:58+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC THE QUAD 510 02,Technology Dr,2022,2020,2022,92618,0,2750,33.673292,0,1,-117.759879,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:54:58+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC THE QUAD 510 01,510 Technology Dr,2022,2020,2022,92618,0,2837,33.673335,0,1,-117.759832,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:54:57+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 150 SPECTRUM 02,22195 Irvine Center Dr,2022,2020,2022,92618,0,2852,33.649872,0,1,-117.747432,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:51:30+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 45 PARKER EV2,45 Parker,2022,2020,2022,92618,0,3346,33.657484,0,1,-117.702707,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:48:46+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC SCBC 15495 02,15495 Sand Canyon Ave,2022,2020,2022,92618,0,3797,33.670053,0,1,-117.766947,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:48:45+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE CO OFC 117 WTRWRKS 02,15776 Laguna Canyon Rd,2022,2020,2022,92618,0,3811,33.664748,0,1,-117.761567,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:48:41+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC SCBC 15485 02,15485 Sand Canyon,2022,2020,2022,92618,0,3826,33.670909,0,1,-117.768448,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:45:59+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC LBP 15370BARR 1,15370 Barranca Pkwy,2022,2020,2022,92618,0,4224,33.661154,0,1,-117.742788,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:45:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DBC 46DISCVRY 1,46 Discovery,2022,2020,2022,92618,0,4240,33.664841,0,1,-117.755315,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:42:38+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DBC 15271 LCR 1,15271 Laguna Canyon Rd,2022,2020,2022,92618,0,4603,33.672252,0,1,-117.761752,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:41:21+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DBC 43DISCVRY 1,43 Discovery,2022,2020,2022,92618,0,4829,33.666857,0,1,-117.757441,46
public,Irvine,Fresno,6/12/2020,2022-10-21 00:41:21+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DBC 6531 ICD 01,6531 Irvine Center Dr,2022,2020,2022,92618,0,4842,33.670604,0,1,-117.763145,46
public,Los Angeles,Fresno,6/12/2020,2022-10-21 00:47:41+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,24TH ST  PARKIN EPSEV 7,245 W. 24th St.,2022,2020,2022,90007,0,4003,34.028365,0,1,-118.270544,270
public,Los Angeles,Fresno,6/12/2020,2022-10-21 00:59:54+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,TOPANGA STATION 1,6600 Topanga Canyon Blvd,2022,2020,2022,91303,0,2236,34.189528,0,1,-118.602374,3
public,Milpitas,Fresno,6/12/2020,2022-10-21 00:54:57+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC MC 860 01,860 N McCarthy Blvd,2022,2020,2022,95035,0,2846,37.439417,0,1,-121.921343,3
public,Milpitas,Fresno,6/12/2020,2022-10-21 00:51:02+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC MC 690 03,690 N McCarthy Blvd,2022,2020,2022,95035,0,3445,37.437058,0,1,-121.922649,3
public,Milpitas,Fresno,6/12/2020,2022-10-21 00:49:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,VTA MILPITAS 14,1755 S. Milpitas Boulevard Parking Structure,2022,2020,2022,95035,0,3713,37.41078,0,1,-121.89044,3
public,Milpitas,Fresno,6/12/2020,2022-10-21 00:49:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,VTA MILPITAS 6,700 Montague Expy,2022,2020,2022,95035,0,3718,37.410806,0,1,-121.890043,3
public,Newport Beach,Fresno,6/12/2020,2022-10-21 01:02:15+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ENC PRESCHOOL 01,745 Dover Dr,2022,2020,2022,92663,0,1973,33.62157,0,1,-117.907265,20
public,Palo Alto,Fresno,6/12/2020,2022-10-21 01:02:06+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,693 ARASTRADERO STATION 1,693 Arastradero Rd,2022,2020,2022,94306,0,1989,37.40101,0,1,-122.129312,2
public,Palo Alto,Fresno,6/12/2020,2022-10-21 00:52:07+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CREEKSIDE INN WELCOME,3400 El Camino Real,2022,2020,2022,94306,0,3287,37.419188,0,1,-122.135583,2
public,Torrance,Fresno,6/12/2020,2022-10-21 00:43:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,EVSP WALGREENS STORE 7481,22930 Western Ave,2022,2020,2022,90501,0,4478,33.817587,0,1,-118.308506,34
public,Wildomar,Glenn,6/12/2020,2022-10-21 00:40:58+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,OSR OSR 1,24055 Clinton Keith Rd,2022,2020,2022,92595,0,4911,33.597513,0,1,-117.240389,3
public,Del mar,Humboldt,6/12/2020,2022-10-21 00:59:34+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CIVIC CENTER STATION 4 - BSC,1700 coast boulevard,2022,2020,2022,92014,0,2292,32.962414,0,1,-117.268232,12
public,Milpitas,Humboldt,6/12/2020,2022-10-21 00:54:57+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC MC 860 01,860 N McCarthy Blvd,2022,2020,2022,95035,0,2848,37.439417,0,1,-121.921343,26
public,Milpitas,Humboldt,6/12/2020,2022-10-21 00:51:02+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC MC 690 03,690 N McCarthy Blvd,2022,2020,2022,95035,0,3447,37.437058,0,1,-121.922649,26
public,Milpitas,Humboldt,6/12/2020,2022-10-21 00:49:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,VTA MILPITAS 14,1755 S. Milpitas Boulevard Parking Structure,2022,2020,2022,95035,0,3715,37.41078,0,1,-121.89044,26
